,ID,HOU,GOV,SEX,SEN,AGE8,AGEBYRACE,CDNUM,EDUC18,LATINO,PARTYBYRACE,PARTYID,PARTYSEX,PHIL3,PTYIDEO7,QRACEAI,REGION,SIZEPLAC,SUBURBWHITE,VERSION,WEIGHT,SEXBYRACE,RACE2B,STANUM,ELECTSECFOREIGN18,KAVANAUGH18,TRUMP4,VOTE2016,TRUMPFP18,CONTROLHOUSE,VETVOTER,FTVOTER18,ABORTION18
12252,52453,2,2.0,2,1.0,8,4,5,4,2.0,1,2,6,3,1,1,3,3,3,Version 1,3.06215405464172,2,1,40,2,1,4,2,1,2,1.0,2.0,1
12255,52460,2,2.0,2,2.0,3,2,2,3,2.0,1,2,6,3,1,1,4,2,3,Version 1,0.19310848414897896,2,1,37,2,1,3,2,1,2,2.0,2.0,1
12265,52485,1,1.0,1,1.0,1,1,26,2,2.0,2,1,1,2,7,1,3,1,1,Version 1,0.748745083808899,1,1,41,1,2,1,1,3,1,2.0,1.0,1
12268,52490,1,1.0,2,1.0,3,6,25,5,2.0,4,1,2,2,7,2,3,3,3,Version 1,0.8455670475959781,4,2,41,1,2,1,1,2,1,2.0,1.0,1
12271,52506,1,1.0,2,,3,2,4,4,2.0,2,1,2,1,5,1,3,1,2,Version 1,0.392576158046722,2,1,34,2,2,1,1,3,1,1.0,2.0,1
12276,52516,2,2.0,1,2.0,5,3,3,4,2.0,1,2,5,1,2,1,3,1,1,Version 1,0.8813095092773441,1,1,41,1,1,4,4,2,2,2.0,1.0,1
12303,52602,2,,2,,6,3,5,1,2.0,1,2,6,3,1,1,3,1,2,Version 1,0.567313611507416,2,1,16,1,1,3,2,1,2,2.0,1.0,3
12307,52607,2,3.0,2,2.0,3,2,2,4,2.0,1,2,6,3,1,1,2,2,3,Version 1,0.374032229185104,2,1,25,1,1,4,2,1,2,2.0,2.0,2
12308,52612,1,1.0,2,1.0,1,9,19,1,1.0,6,1,2,2,7,2,3,5,3,Version 1,0.6140024065971371,6,2,41,2,1,1,3,3,1,2.0,2.0,2
12319,52650,2,2.0,1,2.0,6,3,26,4,2.0,3,3,3,1,4,1,3,1,1,Version 1,1.05138683319092,1,1,41,1,1,3,2,1,2,2.0,1.0,1
12323,52661,2,,2,1.0,5,3,4,3,2.0,3,3,4,3,3,1,2,5,3,Version 1,0.585006654262543,2,1,23,1,1,4,2,2,2,1.0,2.0,1
12325,52668,2,2.0,1,2.0,6,3,19,4,2.0,1,2,5,3,1,1,3,5,3,Version 1,1.07016158103943,1,1,41,1,3,3,2,1,2,2.0,2.0,1
12342,52715,1,1.0,2,1.0,7,12,3,2,1.0,6,1,2,1,5,3,3,1,3,Version 1,1.68194377422333,6,2,41,2,2,1,1,2,1,1.0,2.0,2
12349,52738,2,2.0,2,,8,4,4,1,2.0,1,2,6,3,1,1,2,1,2,Version 1,2.09627342224121,2,1,14,1,1,3,2,1,2,2.0,2.0,2
12350,52739,2,2.0,1,2.0,6,3,3,2,2.0,3,3,3,3,3,1,2,2,3,Version 1,0.679767668247223,1,1,21,2,1,3,2,1,2,2.0,2.0,2
12351,52746,2,,1,,1,1,1,4,2.0,1,2,5,3,1,1,3,1,1,Version 1,0.39284658432006797,1,1,16,1,1,3,4,1,1,2.0,1.0,1
12353,52752,2,2.0,2,,2,1,1,4,2.0,1,2,6,3,1,1,3,2,3,Version 1,0.47807687520980796,2,1,34,3,1,3,2,1,2,2.0,2.0,2
12356,52760,2,2.0,2,,5,13,4,5,2.0,1,2,6,1,2,6,3,1,3,Version 1,0.43108123540878296,7,2,34,1,2,3,2,1,2,1.0,2.0,1
12361,52776,1,1.0,1,1.0,5,3,3,5,2.0,2,1,1,2,7,1,3,1,1,Version 1,0.8025890588760379,1,1,41,2,2,1,1,3,1,2.0,2.0,1
12364,52782,2,,1,2.0,6,3,6,3,2.0,3,3,3,1,4,1,2,5,3,Version 1,0.697013378143311,1,1,23,2,1,3,2,1,2,2.0,2.0,1
12372,52804,2,,2,2.0,8,4,4,3,2.0,1,2,6,3,1,1,2,5,3,Version 1,1.03992772102356,2,1,23,1,1,3,2,1,2,1.0,2.0,2
12373,52805,1,1.0,1,1.0,7,4,2,4,2.0,2,1,1,2,7,1,2,5,3,Version 1,0.783594727516174,1,1,21,2,2,1,1,3,1,2.0,2.0,1
12387,52853,1,1.0,1,,8,4,4,2,2.0,3,3,3,1,4,1,2,1,1,Version 1,1.1268222332000701,1,1,14,2,3,2,2,2,1,2.0,2.0,1
12388,52855,1,1.0,1,1.0,6,7,2,2,2.0,4,1,1,2,7,2,3,1,3,Version 1,0.633872210979462,3,2,41,2,2,1,1,2,1,2.0,2.0,1
12390,52865,1,1.0,1,1.0,6,3,2,5,2.0,2,1,1,2,7,1,2,5,3,Version 1,0.440807640552521,1,1,21,1,2,1,1,3,1,2.0,2.0,1
12393,52868,2,2.0,1,2.0,6,3,5,2,2.0,1,2,5,3,1,1,3,3,3,Version 1,1.66577124595642,1,1,40,2,1,2,3,3,2,2.0,2.0,2
12395,52877,1,1.0,2,1.0,4,2,1,3,2.0,2,1,2,2,7,1,4,1,2,Version 1,0.191889941692352,2,1,37,2,2,1,1,3,1,2.0,2.0,1
12398,52882,1,2.0,2,1.0,6,11,3,5,1.0,1,2,6,3,1,3,2,1,3,Version 1,0.491230726242065,6,2,21,2,2,4,2,3,2,2.0,2.0,1
12401,52893,2,2.0,2,2.0,3,2,1,2,2.0,1,2,6,3,1,1,2,5,3,Version 1,0.313378393650055,2,1,25,1,1,3,2,1,2,2.0,2.0,1
12406,52908,1,1.0,1,,2,13,4,2,2.0,8,1,1,2,7,6,3,1,3,Version 1,0.261115670204163,7,2,34,2,2,1,1,3,1,2.0,1.0,1
12412,52928,2,2.0,1,2.0,7,4,6,3,2.0,1,2,5,3,1,1,3,1,1,Version 1,1.86948132514954,1,1,40,1,1,3,2,1,2,2.0,2.0,2
12414,52931,2,2.0,2,2.0,8,4,2,5,2.0,1,2,6,3,1,1,2,5,3,Version 1,1.45775330066681,2,1,21,1,1,3,2,1,2,1.0,2.0,2
12418,52943,2,,1,,4,2,5,1,2.0,1,2,5,3,1,1,3,1,1,Version 1,0.482531368732452,1,1,16,2,1,3,2,1,2,2.0,2.0,1
12419,52944,1,4.0,2,1.0,6,3,25,1,2.0,3,3,4,1,4,1,3,3,3,Version 1,1.23394691944122,2,1,41,2,2,1,3,3,1,2.0,2.0,1
12420,52945,1,4.0,2,1.0,6,3,25,1,2.0,3,3,4,1,4,1,3,3,3,Version 1,1.23394691944122,2,1,41,2,2,1,3,3,1,2.0,2.0,1
12421,52947,1,3.0,2,1.0,3,2,1,2,2.0,2,1,2,2,7,1,4,1,2,Version 1,0.191889941692352,2,1,37,2,2,1,1,3,1,2.0,2.0,1
12422,52949,1,1.0,1,,6,7,4,2,2.0,4,1,1,1,5,2,3,1,3,Version 1,0.228811502456665,3,2,34,2,2,1,1,3,1,2.0,2.0,1
12425,52963,2,2.0,1,2.0,5,3,3,1,2.0,1,2,5,1,2,1,4,1,1,Version 1,1.26623213291168,1,1,18,2,2,1,2,2,2,2.0,2.0,1
12426,52964,2,,1,,5,3,1,4,2.0,1,2,5,3,1,1,3,1,1,Version 1,0.5023614764213561,1,1,16,1,1,4,2,2,2,2.0,2.0,2
12429,52978,2,2.0,2,,6,3,4,1,2.0,1,2,6,3,1,1,3,1,2,Version 1,0.43108123540878296,2,1,34,2,1,3,2,1,2,2.0,1.0,2
12433,52986,2,2.0,1,,7,4,4,3,2.0,1,2,5,3,1,1,2,1,1,Version 1,1.83159577846527,1,1,14,1,1,4,3,1,2,2.0,2.0,2
12435,52991,1,1.0,2,,5,3,1,4,2.0,2,1,2,2,7,1,3,2,3,Version 1,0.556744337081909,2,1,34,2,2,1,1,3,1,2.0,2.0,1
12436,52992,1,1.0,1,1.0,7,13,2,5,2.0,8,3,3,2,6,5,2,5,3,Version 1,0.783594727516174,7,2,21,1,2,2,3,2,1,2.0,2.0,1
12471,53082,2,2.0,1,,4,2,4,2,2.0,3,3,3,1,4,1,3,1,1,Version 1,0.3666582405567171,1,1,34,1,2,4,2,3,2,2.0,1.0,2
12479,53115,2,2.0,1,2.0,3,6,2,5,2.0,5,3,3,1,4,2,2,5,3,Version 1,0.545701861381531,3,2,21,2,1,1,4,3,2,2.0,1.0,2
12480,53117,1,1.0,1,1.0,3,13,3,3,2.0,8,1,1,1,5,5,2,2,3,Version 1,0.418202131986618,7,2,21,2,1,1,1,3,1,2.0,1.0,2
12481,53120,1,2.0,1,2.0,3,2,2,4,2.0,1,2,5,1,2,1,4,2,3,Version 1,0.140058591961861,1,1,37,2,2,1,2,3,2,2.0,2.0,1
12483,53124,1,2.0,2,1.0,2,1,3,2,2.0,3,3,4,1,4,1,4,1,2,Version 1,0.9579538702964779,2,1,18,2,2,1,3,3,1,2.0,2.0,1
12486,53136,1,1.0,2,1.0,2,9,2,2,1.0,7,4,4,1,4,1,3,1,3,Version 1,0.850461184978485,6,2,41,2,2,1,1,2,1,2.0,2.0,1
12493,53153,2,,2,,7,4,1,1,2.0,1,2,6,3,1,1,3,1,2,Version 1,1.05277252197266,2,1,16,2,1,3,2,1,2,2.0,2.0,2
12496,53158,1,1.0,2,1.0,1,1,2,2,2.0,2,1,2,2,7,1,2,5,3,Version 1,0.432050049304962,2,1,21,2,2,1,1,3,1,2.0,2.0,1
12499,53162,2,,1,2.0,8,4,4,4,2.0,3,3,3,1,4,1,2,5,3,Version 1,0.908625423908234,1,1,23,1,1,3,2,1,2,2.0,2.0,1
12504,53174,1,,2,1.0,3,2,1,1,2.0,3,4,4,1,4,1,1,5,3,Version 1,0.561250984668732,2,1,24,1,1,3,4,1,2,2.0,1.0,1
12511,53202,1,1.0,1,1.0,5,11,1,2,1.0,6,1,1,3,5,3,4,1,3,Version 1,0.15562064945697798,5,2,37,1,2,4,1,1,1,2.0,2.0,1
12512,53207,2,2.0,1,,3,2,4,2,2.0,1,2,5,1,2,1,3,1,1,Version 1,0.3666582405567171,1,1,34,1,2,3,2,1,2,2.0,1.0,1
12514,53212,1,1.0,2,1.0,6,7,3,1,2.0,4,1,2,1,5,2,3,1,3,Version 1,0.6466101408004761,4,2,41,2,2,2,1,3,1,2.0,2.0,1
12515,53213,1,1.0,2,1.0,6,7,3,1,2.0,4,1,2,1,5,2,3,1,3,Version 1,0.6466101408004761,4,2,41,2,2,2,1,3,1,2.0,2.0,1
12524,53233,2,,1,2.0,5,3,1,3,2.0,1,2,5,3,1,1,1,5,3,Version 1,0.8727887272834781,1,1,24,3,1,4,2,1,2,2.0,2.0,2
12527,53241,1,1.0,1,1.0,7,12,2,1,1.0,6,1,1,1,5,1,3,1,3,Version 1,1.648810505867,5,2,41,2,2,2,1,2,1,2.0,2.0,1
12544,53289,1,1.0,2,1.0,3,2,2,5,2.0,2,1,2,2,7,1,2,1,2,Version 1,0.829634130001068,2,1,21,1,2,1,1,3,1,2.0,2.0,1
12545,53290,1,,1,1.0,6,3,1,4,2.0,2,1,1,1,5,1,1,5,3,Version 1,0.492327034473419,1,1,24,2,2,1,1,3,1,2.0,2.0,1
12560,53329,1,1.0,1,,6,3,4,1,2.0,2,1,1,2,7,1,3,1,1,Version 1,0.333907544612885,1,1,34,2,2,1,1,3,1,2.0,2.0,2
12561,53330,1,1.0,1,,6,3,4,1,2.0,2,1,1,2,7,1,3,1,1,Version 1,0.333907544612885,1,1,34,2,2,1,1,3,1,2.0,2.0,2
12563,53343,2,2.0,1,2.0,3,2,4,5,2.0,1,2,5,3,1,1,3,5,3,Version 1,2.2195942401886,1,1,41,1,1,3,2,1,2,1.0,2.0,2
12566,53347,2,,2,,8,4,1,1,2.0,1,2,6,3,1,1,3,1,2,Version 1,1.05277252197266,2,1,16,1,3,3,2,1,2,1.0,2.0,1
12569,53356,2,2.0,1,1.0,8,4,3,1,2.0,3,3,3,3,3,1,4,1,1,Version 1,1.94186985492706,1,1,18,3,1,3,2,1,2,2.0,2.0,1
12574,53368,1,1.0,1,1.0,4,6,3,4,2.0,4,1,1,1,5,2,2,2,3,Version 1,0.34895271062851,3,2,21,2,2,1,1,3,1,2.0,2.0,1
12576,53374,1,4.0,1,1.0,3,6,9,2,2.0,5,4,3,1,4,2,3,3,3,Version 1,0.5770331621170041,3,2,40,2,3,4,3,2,1,2.0,1.0,1
12596,53438,1,1.0,2,1.0,3,10,2,4,1.0,7,3,4,1,4,4,3,1,3,Version 1,1.0875464677810698,6,2,41,2,1,3,2,1,1,2.0,2.0,2
12607,53485,1,1.0,1,1.0,8,4,2,2,2.0,3,4,3,2,6,1,4,1,1,Version 1,0.330448031425476,1,1,37,2,2,1,1,3,1,1.0,2.0,1
12609,53490,1,1.0,1,1.0,5,7,2,3,2.0,5,4,3,1,4,2,3,1,3,Version 1,0.633872210979462,3,2,41,2,2,5,4,3,1,2.0,2.0,2
12610,53491,1,1.0,1,1.0,5,7,2,3,2.0,5,4,3,1,4,2,3,1,3,Version 1,0.633872210979462,3,2,41,2,2,5,4,3,1,2.0,2.0,2
12617,53507,1,1.0,1,1.0,8,8,9,5,2.0,4,1,1,2,7,2,3,3,3,Version 1,1.02854037284851,3,2,40,2,2,1,1,3,1,2.0,2.0,1
12618,53517,2,,2,,7,4,1,1,2.0,1,2,6,3,1,1,3,1,2,Version 1,1.05277252197266,2,1,16,1,1,3,2,2,2,1.0,2.0,2
12620,53524,1,1.0,1,1.0,8,4,1,4,2.0,2,1,1,1,5,1,1,5,3,Version 1,0.11587710678577401,1,1,47,2,2,1,1,3,1,2.0,2.0,1
12623,53530,1,1.0,1,1.0,7,12,1,3,1.0,6,1,1,2,7,3,1,3,3,Version 1,0.29952043294906605,5,2,29,1,2,1,1,3,1,2.0,2.0,1
12624,53533,1,1.0,1,1.0,6,3,1,5,2.0,2,1,1,2,7,1,4,1,1,Version 1,0.11511665582656899,1,1,37,2,2,1,1,3,1,2.0,2.0,1
12629,53547,2,2.0,2,2.0,3,2,10,3,2.0,1,2,6,3,1,1,3,1,2,Version 1,2.60958385467529,2,1,41,1,1,3,2,1,2,2.0,1.0,2
12633,53556,1,2.0,2,1.0,8,4,1,5,2.0,1,2,6,3,1,1,1,1,2,Version 1,0.9430584907531742,2,1,29,1,1,4,2,2,2,1.0,2.0,1
12637,53564,2,2.0,2,,6,3,2,4,2.0,3,3,4,2,6,1,2,5,3,Version 1,2.13453078269959,2,1,13,1,1,3,3,1,2,2.0,2.0,1
12638,53567,1,1.0,2,1.0,7,4,2,5,2.0,2,1,2,1,5,1,4,1,2,Version 1,0.40746298432350203,2,1,37,2,2,1,1,3,1,2.0,2.0,1
12641,53574,2,2.0,1,2.0,8,4,1,2,2.0,3,3,3,3,3,1,1,5,3,Version 1,0.13650743663311002,1,1,47,1,1,3,2,1,2,2.0,2.0,1
12654,53618,1,1.0,1,1.0,5,3,1,4,2.0,2,1,1,2,7,1,1,5,3,Version 1,0.0770017951726913,1,1,47,2,2,1,1,3,1,2.0,2.0,1
12657,53624,2,2.0,2,,4,2,2,5,2.0,3,3,4,1,4,1,2,5,3,Version 1,2.13453078269959,2,1,13,1,1,3,2,2,2,1.0,2.0,1
12665,53639,1,1.0,2,,8,4,4,5,2.0,2,1,2,2,7,1,2,5,3,Version 1,1.4006247520446797,2,1,13,2,2,1,1,3,1,2.0,2.0,1
12677,53687,1,1.0,1,1.0,8,4,2,2,2.0,3,3,3,1,4,1,4,2,3,Version 1,0.214791223406792,1,1,37,2,2,1,1,3,1,2.0,2.0,1
